listing_id,price,nbhood_full,description,room_type,host_name,last_review,borough,neighborhood
32272051,64,"Brooklyn, Williamsburg",Bushwick Loft Transformed into Bohemian Hideaway!,private room,Nick,July 05 2019,Brooklyn,Williamsburg
32272082,85,"Manhattan, Roosevelt Island",Waterfront apt with Manhattan view and balcony...,private room,Dino,July 02 2019,Manhattan,Roosevelt Island
32272829,200,"Brooklyn, Williamsburg",Artist Studio Loft in The Heart of Williamsburg,entire home/apt,Vlasta,May 19 2019,Brooklyn,Williamsburg
32278370,54,"Queens, Rego Park",Furnished room in a nice apt 20 mins to Manhattan,private room,Ella,July 01 2019,Queens,Rego Park
32281512,195,"Brooklyn, Prospect Heights","One of a kind, lovely apartment w/private backyard",entire home/apt,Jennifer,June 30 2019,Brooklyn,Prospect Heights
32282597,33,"Brooklyn, East Flatbush","E Flatbush! Cozy, 20 min walk to Dwnstate Hosp",private room,Angela,July 06 2019,Brooklyn,East Flatbush
32284162,210,"Brooklyn, Williamsburg",Unique 2 bedroom apt in the center of Williamsburg,entire home/apt,Diego,June 28 2019,Brooklyn,Williamsburg
32284628,612,"Manhattan, East Harlem",Modern Ground FL Event Space on Infamous 5th Ave,entire home/apt,Mike,June 24 2019,Manhattan,East Harlem
32284910,45,"Queens, East Elmhurst",1.Nice Room near La Guardia AirPort NYC,private room,Rosy,July 02 2019,Queens,East Elmhurst
32285425,650,"Brooklyn, Downtown Brooklyn",86,entire home/apt,Ali,March 27 2019,Brooklyn,Downtown Brooklyn
32286305,175,"Manhattan, Upper East Side",Safe quiet midtown home!,entire home/apt,Dave,June 19 2019,Manhattan,Upper East Side
32286787,65,"Brooklyn, Williamsburg",BROOKLYN Bright Williamsburg room Backyard +Trains,private room,Pete And Chloe,July 04 2019,Brooklyn,Williamsburg
32286975,70,"Brooklyn, Bushwick",Cool&cozy Bushwick apartment with private backyard,entire home/apt,Irina,June 18 2019,Brooklyn,Bushwick
32287174,195,"Brooklyn, Clinton Hill","Brownstone Apt, 1min to Subway, 20min to Manhattan",entire home/apt,Ninja & Sung,July 01 2019,Brooklyn,Clinton Hill
32291088,80,"Brooklyn, Gowanus","Bright Den In Modern, New Condo, Sleeps 2",private room,Leila,June 15 2019,Brooklyn,Gowanus
32291385,300,"Manhattan, East Village",Unique & Comfortable Apartment in East Village,entire home/apt,Clinton,June 09 2019,Manhattan,East Village
32291386,215,"Manhattan, Chelsea",Super Luxury! XL Alcove Studio in heart of Chelsea,entire home/apt,Carol,June 07 2019,Manhattan,Chelsea
32291500,40,"Brooklyn, Bushwick",ROOM X,private room,Memory,May 19 2019,Brooklyn,Bushwick
32291916,77,"Manhattan, East Harlem",Quite and cozy room in Manatthan,private room,Camille,June 14 2019,Manhattan,East Harlem
32292954,49,"Queens, East Elmhurst",Split level Front walk-in Apartment,private room,Rafael,June 03 2019,Queens,East Elmhurst
32293598,89,"Queens, Astoria",Beautiful Mid-century Modern One Bedroom Apartment,entire home/apt,Lisa,June 27 2019,Queens,Astoria
32297005,170,"Manhattan, Hell's Kitchen",AMAZINGLY LOCATED APARTMENT NEAR TIME SQ,entire home/apt,Oscar,July 07 2019,Manhattan,Hell's Kitchen
32302579,65,"Brooklyn, Prospect Heights",Charming 1 bedroom for female guest,private room,Shalini,July 02 2019,Brooklyn,Prospect Heights
32302978,120,"Brooklyn, Williamsburg",Bright 1b on quiet Williamsburg street,entire home/apt,Alison,July 01 2019,Brooklyn,Williamsburg
32303292,150,"Brooklyn, Bedford-Stuyvesant",Cozy 2 Bedroom Brownstone Duplex,entire home/apt,Shoshana,May 21 2019,Brooklyn,Bedford-Stuyvesant
32303671,57,"Brooklyn, Williamsburg",BROOKLYN! Chic Williamsburg room + Balcony +Trains,private room,Pete And Chloe,July 02 2019,Brooklyn,Williamsburg
32303904,108,"Brooklyn, Bedford-Stuyvesant",Homey sanctuary in classic limestone garden apt.,entire home/apt,Alexis,June 25 2019,Brooklyn,Bedford-Stuyvesant
32303970,70,"Brooklyn, Williamsburg",BROOKLYN! Cute Williamsburg room + Balcony +Trains,private room,Pete And Chloe,July 05 2019,Brooklyn,Williamsburg
32304108,89,"Brooklyn, Carroll Gardens",Carroll Gardens Cozy Nest,private room,Barbara,June 16 2019,Brooklyn,Carroll Gardens
32304790,99,"Brooklyn, Williamsburg",Private bedroom/bathroom in Williamsburg GEM !,private room,Manon,June 24 2019,Brooklyn,Williamsburg
32304889,115,"Brooklyn, Williamsburg",Sleek Williamsburg Apartment With Gym,private room,Amy,May 18 2019,Brooklyn,Williamsburg
32305798,119,"Brooklyn, Fort Greene",Bright Spacious Full Floor Fort Greene Apartment,entire home/apt,Blacky,March 25 2019,Brooklyn,Fort Greene
32306053,136,"Manhattan, Upper East Side",Modern renovated 1 BR in the heart of Manhattan,entire home/apt,Kel,June 29 2019,Manhattan,Upper East Side
32306527,67,"Queens, Jamaica Hills",RM#2-Bright room w/balcony 30 mins NYC & airports,private room,Deborah,July 07 2019,Queens,Jamaica Hills
32308243,100,"Brooklyn, Crown Heights",Stylish 1 Bedroom in the heart of Brooklyn,entire home/apt,Mary,June 25 2019,Brooklyn,Crown Heights
32308362,220,"Manhattan, Upper West Side",Quiet Mid-Century Modern Apartment,entire home/apt,Ashlin,April 29 2019,Manhattan,Upper West Side
32308571,45,"Queens, Astoria",Cozy bedroom minutes to Manhattan,private room,Dafni,June 29 2019,Queens,Astoria
32309292,145,"Manhattan, Harlem",Cozy room with private entrance in Harlem.,private room,George,June 19 2019,Manhattan,Harlem
32309885,195,"Manhattan, West Village",Hidden GEM in the CENTRAL location,entire home/apt,Maria,May 07 2019,Manhattan,West Village
32310285,75,"Manhattan, Nolita",Room in Heart of NYC Art & Nightlife !,private room,Mick,June 07 2019,Manhattan,Nolita
32310645,160,"Brooklyn, Kensington",Brooklyn Two Bedroom APT near the TRAIN,entire home/apt,Vlad,May 30 2019,Brooklyn,Kensington
32310733,25,"Brooklyn, Crown Heights",Crash Space in BK for your NYC Adventure!,shared room,Eric,February 20 2019,Brooklyn,Crown Heights
32312452,38,"Brooklyn, Cypress Hills",Beautiful big ROOM/Safe&comfortable/ near LG& JFK,private room,Jay/Carolina Bastidas Family,June 26 2019,Brooklyn,Cypress Hills
32314460,75,"Manhattan, Lower East Side",lower east side home,private room,Xu,June 23 2019,Manhattan,Lower East Side
32314821,55,"Brooklyn, Bedford-Stuyvesant",Huge room in Creative Colorful Modern apartment,private room,Brooke,April 28 2019,Brooklyn,Bedford-Stuyvesant
32315112,100,"Brooklyn, Bedford-Stuyvesant",TWO BEDROOM APARTMENT IN BEAUTIFUL BED-STUY,entire home/apt,Nick,June 30 2019,Brooklyn,Bedford-Stuyvesant
32316532,125,"Brooklyn, Crown Heights",Cozy Quaint Brooklyn Apartment,entire home/apt,Skylar,July 07 2019,Brooklyn,Crown Heights
32317538,1200,"Manhattan, Gramercy","SPACIOUS Floor-Through Loft in Flatiron, NYC",entire home/apt,Anika,May 05 2019,Manhattan,Gramercy
32317602,177,"Manhattan, Hell's Kitchen",LARGE 2 Bedroom Midtown Manhattan Apartment!,entire home/apt,Ethan,July 04 2019,Manhattan,Hell's Kitchen
32326698,999,"Manhattan, West Village",Washington Suite at Incentra Village Hotel,private room,Incentra,July 01 2019,Manhattan,West Village
32327326,999,"Manhattan, West Village",Tabor Room at Incentra Village Hotel,private room,Incentra,May 26 2019,Manhattan,West Village
32327466,999,"Manhattan, West Village",Lahore Suite at Incentra Village House,private room,Incentra,May 19 2019,Manhattan,West Village
32329737,60,"Brooklyn, Williamsburg",One stop away manhattan #2,private room,Tina,June 29 2019,Brooklyn,Williamsburg
32332953,60,"Brooklyn, Bedford-Stuyvesant",Glorious Bedstuy: Large room with a work station.,private room,Beauty,July 07 2019,Brooklyn,Bedford-Stuyvesant
32333010,158,"Brooklyn, Prospect-Lefferts Gardens",Brownstone Brooklyn with a View,private room,Beka And Strat,June 23 2019,Brooklyn,Prospect-Lefferts Gardens
32333590,140,"Manhattan, Lower East Side",LES is more,entire home/apt,Law,July 02 2019,Manhattan,Lower East Side
32333972,60,"Brooklyn, Prospect-Lefferts Gardens",Pacheco’s House.,private room,Adrian,May 20 2019,Brooklyn,Prospect-Lefferts Gardens
32334037,60,"Brooklyn, Bedford-Stuyvesant",Bedstuy Blues: Room for one or two,private room,Beauty,July 06 2019,Brooklyn,Bedford-Stuyvesant
32337194,140,"Manhattan, Harlem",Uptown Riverside Drive Apartment,private room,Ana,April 21 2019,Manhattan,Harlem
32338134,100,"Brooklyn, Greenpoint",Cozy Greenpoint Getaway,private room,Paulina,June 30 2019,Brooklyn,Greenpoint
32338520,125,"Brooklyn, Bedford-Stuyvesant",Stylish apartment in a Brooklyn brownstone,entire home/apt,Patrick,July 01 2019,Brooklyn,Bedford-Stuyvesant
32340585,74,"Manhattan, Washington Heights",Enjoy privacy & comfort in Washington Heights 1BR,entire home/apt,Angela,March 24 2019,Manhattan,Washington Heights
32341313,65,"Queens, Ridgewood",Cozy Room in Ridgewood/Bushwick! 25 Mins to NYC,private room,John,June 24 2019,Queens,Ridgewood
32342394,500,"Manhattan, Hell's Kitchen",Convenient 2 bedroom apt near Times Sq. 1C,entire home/apt,John,May 26 2019,Manhattan,Hell's Kitchen
32342541,30,"Queens, Long Island City",Room Nearby train station to Times Square NYC,private room,Blanca,June 29 2019,Queens,Long Island City
32342911,650,"Manhattan, Hell's Kitchen",3 bedroom apartment 10m away from Times Sq. 2C,entire home/apt,John,March 12 2019,Manhattan,Hell's Kitchen
32343097,125,"Manhattan, Nolita",Rare 1BR Artist's Apt. Chinatown-L. Italy-NoLita,entire home/apt,Di Di,April 14 2019,Manhattan,Nolita
32343903,80,"Brooklyn, Williamsburg",East Williamsburg Quiet Getaway or Workspace,private room,Reesey,May 07 2019,Brooklyn,Williamsburg
32345140,379,"Manhattan, Hell's Kitchen",✤ NEWLY RENOVATED ✤ TOP LOCATION ✤,entire home/apt,Yara,June 21 2019,Manhattan,Hell's Kitchen
32349835,40,"Brooklyn, Bay Ridge",NYC - PRIVATE room in Bay Ridge.,private room,Jim,April 21 2019,Brooklyn,Bay Ridge
32350835,42,"Queens, Sunnyside",Sunnyside room mins to Times Square & JFK.,private room,Kazuya,April 22 2019,Queens,Sunnyside
32354513,90,"Brooklyn, Bedford-Stuyvesant",Brooklyn artistic studio apartment!,entire home/apt,James And Laureta,June 10 2019,Brooklyn,Bedford-Stuyvesant
32355251,145,"Brooklyn, Greenpoint",PRIVATE bath &  entrance in hip Greenpoint,private room,Jacqueline,July 01 2019,Brooklyn,Greenpoint
32355657,400,"Manhattan, West Village",Amazing Apt in West Village NYC,entire home/apt,Lorena,July 05 2019,Manhattan,West Village
32355744,150,"Manhattan, Upper East Side",Red Door Townhouse — Heart of The Upper East Side,private room,Jennifer,June 20 2019,Manhattan,Upper East Side
32356476,50,"Brooklyn, Williamsburg",Brooklyn palace,private room,Raphael,March 11 2019,Brooklyn,Williamsburg
32356850,95,"Brooklyn, Williamsburg",Spacious 1 Bedroom in the Heart of Williamsburg,entire home/apt,Austin,May 27 2019,Brooklyn,Williamsburg
32358099,40,"Brooklyn, Bushwick",sweet room to relax,private room,Yesenia,April 20 2019,Brooklyn,Bushwick
32358780,40,"Brooklyn, Bushwick",comfortable room for guests,private room,Yesenia,April 10 2019,Brooklyn,Bushwick
32361370,42,"Queens, Ridgewood",Large Private Bedroom Near Tons Of Transit!,private room,Yuval,May 04 2019,Queens,Ridgewood
32361604,42,"Queens, Ridgewood","Bold & Beautiful Private Bedroom, Ridgewood Queens",private room,Yuval,June 07 2019,Queens,Ridgewood
32361746,37,"Queens, Ridgewood","Stylish Private Bedroom in Ridgewood, NY",private room,Yuval,March 28 2019,Queens,Ridgewood
32362267,225,"Queens, Astoria","Duplex apartment near JFK,  LGA, train & the city",entire home/apt,Christina,June 03 2019,Queens,Astoria
32363924,43,"Brooklyn, Bushwick","Private Room in Bushwick, Brooklyn",private room,Nathalie,June 16 2019,Brooklyn,Bushwick
32364378,160,"Manhattan, Midtown",Grand Central 1 bedroom apartment,entire home/apt,Stefy,June 23 2019,Manhattan,Midtown
32364475,115,"Manhattan, Theater District",TIMES SQUARE!!! COZY PRIVATE ROOM  (for up to 3)!,private room,Marccelo Gabriel,June 23 2019,Manhattan,Theater District
32364848,40,"Brooklyn, Flatbush",A Place for Pet Lovers,private room,Jackson,May 31 2019,Brooklyn,Flatbush
32365337,159,"Bronx, Longwood",Hidden 2 Bedrm Gem in SOBRO! Minutes to NYC!,entire home/apt,Julio,June 30 2019,Bronx,Longwood
32365434,150,"Brooklyn, Crown Heights",The Luxury Spot!  Brooklyn Prime Location!,entire home/apt,Yaevette,June 30 2019,Brooklyn,Crown Heights
32365738,249,"Manhattan, Financial District",Rare Gem - Modern Lux Studio,entire home/apt,Niky,July 01 2019,Manhattan,Financial District
32366042,85,"Manhattan, East Harlem",Huge Private Room near Central Park with KEY,private room,Kiara,June 27 2019,Manhattan,East Harlem
32367010,188,"Brooklyn, Crown Heights",Romantic Top Floor Brownstone in Crown Heights,entire home/apt,Kendrick,June 18 2019,Brooklyn,Crown Heights
32370730,488,"Manhattan, Flatiron District",CITY VIEWS LARGE APARTMENT,entire home/apt,Maria,July 02 2019,Manhattan,Flatiron District
32371477,55,"Manhattan, East Harlem",Extra Large Room Close to Midtown,private room,Marlon,June 22 2019,Manhattan,East Harlem
32377751,79,"Manhattan, East Harlem",Central Location in NYC - Walk to Central Park,private room,Florentino,May 25 2019,Manhattan,East Harlem
32378301,100,"Brooklyn, Brooklyn Heights",Charming Studio in Brooklyn Heights,entire home/apt,Caroline,March 13 2019,Brooklyn,Brooklyn Heights
32379092,57,"Brooklyn, Bushwick",Brooklyn spacious Bedroom (D) close to the Subways,private room,Nubia,July 02 2019,Brooklyn,Bushwick
32379410,260,"Manhattan, Upper East Side",NYC like Home !,entire home/apt,Elizabeth,May 02 2019,Manhattan,Upper East Side
32379480,1497,"Manhattan, Upper East Side",Celebrity Central Park townhouse designer's touch.,entire home/apt,Jenny,June 30 2019,Manhattan,Upper East Side
32379695,55,"Brooklyn, Bushwick",Brooklyn Small but cozy bedroom C close to Subways,private room,Nubia,June 29 2019,Brooklyn,Bushwick
32380039,51,"Brooklyn, Bushwick",Modern room B into heart of Brooklyn close Subways,private room,Nubia,June 16 2019,Brooklyn,Bushwick
32380547,95,"Manhattan, Upper West Side","Quiet private room fabulous apt, perfect location",private room,Irina,June 22 2019,Manhattan,Upper West Side
32381021,125,"Brooklyn, Bushwick",Artist LOFT in East Williamsburg!,entire home/apt,Aushra,March 04 2019,Brooklyn,Bushwick
32381165,275,"Staten Island, Stapleton","Elegant & Luxurious, Clean & Cheerful entire house",entire home/apt,Peter,July 03 2019,Staten Island,Stapleton
32382542,35,"Brooklyn, East Flatbush",Home away from home lodging #2 with 2 Bed- 2 guest,private room,Vena,July 01 2019,Brooklyn,East Flatbush
32383114,35,"Brooklyn, East Flatbush",Home away from home lodging 3 (2 Beds - 2 guests),private room,Vena,June 23 2019,Brooklyn,East Flatbush
32384354,26,"Brooklyn, Crown Heights",Shared Room - All Female - Great Roommates!,shared room,Sarah & John @ Bedly,May 31 2019,Brooklyn,Crown Heights
32384721,26,"Brooklyn, Crown Heights",Shared Room: All Male - Coed Apt-Great Roommates,shared room,Sarah & John @ Bedly,May 13 2019,Brooklyn,Crown Heights
32385315,175,"Manhattan, Two Bridges","Warm , Beautiful and cozy 1Br in LES",entire home/apt,Samia,July 01 2019,Manhattan,Two Bridges
32385720,95,"Manhattan, East Village",Elevated Living in the East Village,private room,Britt,June 17 2019,Manhattan,East Village
32392636,95,"Manhattan, East Harlem",Sun drenched 1 bedroom furnished,entire home/apt,Amir,May 30 2019,Manhattan,East Harlem
32399591,60,"Brooklyn, Williamsburg",Cozy bedroom in the best location in New York,private room,Coronado,June 09 2019,Brooklyn,Williamsburg
32400196,110,"Manhattan, Harlem",Entire apartment in townhouse,entire home/apt,Anwar,May 27 2019,Manhattan,Harlem
32401236,67,"Brooklyn, Williamsburg",fabulous & large bedroom - East Williamsburg,private room,Lily,June 14 2019,Brooklyn,Williamsburg
32401422,75,"Brooklyn, Bushwick","Private Studio for Events, Recording & Exhibitions",private room,Mariah,May 26 2019,Brooklyn,Bushwick
32402674,60,"Bronx, Longwood",Apartment,private room,Ruth,May 25 2019,Bronx,Longwood
32402856,190,"Brooklyn, Carroll Gardens","POSH COBBLE HILL APARTMENT, 5 MINUTES TO MANHATTAN",entire home/apt,Hugo,July 04 2019,Brooklyn,Carroll Gardens
32402997,85,"Brooklyn, Cobble Hill",Charming private room in Brownstone apartment,private room,Kim,July 01 2019,Brooklyn,Cobble Hill
32403617,125,"Bronx, Throgs Neck",NEW! Modern 1BR Apartment in Heart of NYC!,entire home/apt,Joe,June 09 2019,Bronx,Throgs Neck
32403665,50,"Brooklyn, Bushwick",3rd floor Master Suite,private room,Patricia,June 25 2019,Brooklyn,Bushwick
32403772,172,"Manhattan, Nolita","Nolita (SoHo) - Lovely, brand new apartment",entire home/apt,Matthias,June 28 2019,Manhattan,Nolita
32404550,80,"Queens, Astoria",Spacious standalone room in the heart of Astoria,private room,Larissa,July 05 2019,Queens,Astoria
32404978,58,"Manhattan, Harlem","Beautiful, Sunny Private Room in Harlem",private room,Belkis,June 07 2019,Manhattan,Harlem
32405524,179,"Brooklyn, Cypress Hills",Spacious New Apartment- BROOKLYN,entire home/apt,Brynlee & Lawrence,July 03 2019,Brooklyn,Cypress Hills
32406106,49,"Bronx, Melrose","PRIVATE BIG ROOM w. Queen Bed, and quiet roommates",private room,Bryan,June 30 2019,Bronx,Melrose
32406935,166,"Brooklyn, Bushwick",Bushwick Brooklyn NY Sunny Apartment,entire home/apt,Lakisha,June 30 2019,Brooklyn,Bushwick
32407324,133,"Brooklyn, Fort Greene","NEW Luxury 1BR, Floor to ceiling windows, balcony",entire home/apt,Javicia,July 01 2019,Brooklyn,Fort Greene
32407462,220,"Queens, Astoria",15min to Times Square!!  Lux apartment 3 Bedrooms,entire home/apt,Lucca & Paula,July 04 2019,Queens,Astoria
